epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,915.893,0.72924,0.63835,1.2344,0.89312,0.9,0.89071,0.611,1.21019,0.5901,1.91176,0.0007328,0.0007328,0.0007328
66,929.311,0.62155,0.60951,1.17096,0.89477,0.9,0.84043,0.60326,1.22718,0.61117,1.95828,0.000713,0.000713,0.000713
67,943.671,0.68051,0.63448,1.18677,0.89423,0.9,0.85102,0.59298,1.20777,0.63247,1.90537,0.0006932,0.0006932,0.0006932
68,957.328,0.68286,0.6208,1.19437,0.8939,0.9,0.83892,0.58335,1.26245,0.62447,1.94405,0.0006734,0.0006734,0.0006734
69,972.1,0.66318,0.582,1.1682,0.89205,0.9,0.8534,0.62041,1.19189,0.64473,1.84745,0.0006536,0.0006536,0.0006536
70,985.43,0.66695,0.57538,1.13139,0.88652,0.9,0.86541,0.63169,1.21534,0.64462,1.86636,0.0006338,0.0006338,0.0006338
71,998.773,0.59848,0.53921,1.1341,0.9939,1,0.995,0.64639,1.21888,0.5959,1.79618,0.000614,0.000614,0.000614
72,1013.37,0.70198,0.65026,1.22077,1,0.97435,0.995,0.66714,1.1068,0.582,1.69086,0.0005942,0.0005942,0.0005942
73,1026.83,0.68012,0.63634,1.22347,0.89135,1,0.98591,0.6667,1.10181,0.67014,1.84541,0.0005744,0.0005744,0.0005744
74,1041.74,0.59957,0.52999,1.11077,0.98352,1,0.995,0.64222,1.10857,0.60833,1.90735,0.0005546,0.0005546,0.0005546
75,1055,0.65829,0.55209,1.15808,0.99416,1,0.995,0.66531,1.12298,0.62745,1.91289,0.0005348,0.0005348,0.0005348
76,1068.33,0.59597,0.51836,1.12522,0.99425,1,0.995,0.5919,1.27435,0.69754,2.05646,0.000515,0.000515,0.000515
77,1082.75,0.59315,0.50309,1.12419,0.99445,1,0.995,0.53688,1.34796,0.77078,2.07845,0.0004952,0.0004952,0.0004952
78,1096,0.63173,0.53551,1.14535,0.99469,1,0.995,0.55353,1.34895,0.75721,2.05365,0.0004754,0.0004754,0.0004754
79,1110.3,0.59653,0.54216,1.11434,0.99469,1,0.995,0.54695,1.26986,0.77901,1.88275,0.0004556,0.0004556,0.0004556
80,1123.96,0.56447,0.49582,1.08066,0.99361,1,0.995,0.57733,1.30261,0.8112,1.8669,0.0004358,0.0004358,0.0004358
81,1137.58,0.60128,0.49531,1.11522,0.99302,1,0.995,0.61617,1.24304,0.7564,1.79851,0.000416,0.000416,0.000416
82,1151.94,0.57858,0.49481,1.13406,0.9052,1,0.995,0.65869,1.19633,0.64084,1.79664,0.0003962,0.0003962,0.0003962
83,1165.45,0.58875,0.48016,1.11743,0.98469,1,0.995,0.67923,1.06974,0.60403,1.74139,0.0003764,0.0003764,0.0003764
84,1179.55,0.55156,0.44901,1.12083,0.99449,1,0.995,0.65117,1.04919,0.61172,1.75329,0.0003566,0.0003566,0.0003566
85,1193.1,0.55692,0.45858,1.08951,0.99443,1,0.995,0.62965,1.04129,0.57651,1.69027,0.0003368,0.0003368,0.0003368
86,1207.56,0.55632,0.50179,1.08962,0.99441,1,0.995,0.63568,1.05691,0.56518,1.65857,0.000317,0.000317,0.000317
87,1220.77,0.53806,0.46457,1.09068,0.99469,1,0.995,0.63317,1.07926,0.5411,1.70946,0.0002972,0.0002972,0.0002972
88,1234.08,0.57411,0.56733,1.1408,0.99481,1,0.995,0.62136,1.11403,0.5601,1.78081,0.0002774,0.0002774,0.0002774
