epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,767.867,0.66339,0.63961,1.1677,1,0.9734,0.995,0.53214,1.4291,0.84067,2.14714,0.0008912,0.0008912,0.0008912
58,783.923,0.68849,0.6505,1.1631,0.95979,0.875,0.98167,0.50847,1.50944,0.90684,2.29265,0.0008714,0.0008714,0.0008714
59,803.571,0.75831,0.68902,1.226,0.86577,1,0.98167,0.50745,1.57079,1.05355,2.36881,0.0008516,0.0008516,0.0008516
60,826.312,0.69154,0.61604,1.16486,0.88651,0.875,0.98167,0.47866,1.62538,0.97988,2.5014,0.0008318,0.0008318,0.0008318
61,846.969,0.70493,0.62517,1.20001,0.88142,0.9328,0.98167,0.48438,1.69095,0.88906,2.62581,0.000812,0.000812,0.000812
62,877.55,0.69471,0.6396,1.15901,0.72581,0.99328,0.91624,0.49744,1.49003,0.88574,2.25415,0.0007922,0.0007922,0.0007922
63,905.814,0.68768,0.58771,1.17104,0.77727,0.875,0.875,0.58307,1.32373,0.85404,1.93912,0.0007724,0.0007724,0.0007724
64,920.927,0.69077,0.63942,1.20618,0.87852,1,0.98167,0.62026,1.26342,0.75081,1.81992,0.0007526,0.0007526,0.0007526
65,936.687,0.64132,0.58913,1.16129,0.88407,1,0.93944,0.61314,1.19987,0.76088,1.77357,0.0007328,0.0007328,0.0007328
66,951.237,0.66876,0.61995,1.18255,0.88385,1,0.93944,0.61999,1.12776,0.76229,1.70532,0.000713,0.000713,0.000713
67,966.213,0.69364,0.56599,1.14976,0.79504,1,0.93975,0.64696,1.22626,0.82445,1.87964,0.0006932,0.0006932,0.0006932
68,993.909,0.62445,0.56977,1.1347,0.97803,1,0.995,0.67874,1.11135,0.73614,1.73277,0.0006734,0.0006734,0.0006734
69,1010.53,0.61283,0.54264,1.14587,0.86339,0.875,0.85999,0.62791,1.10894,0.71343,1.76285,0.0006536,0.0006536,0.0006536
70,1057.95,0.60924,0.57746,1.14505,0.87006,0.875,0.81912,0.57567,1.20992,0.73603,1.89926,0.0006338,0.0006338,0.0006338
71,1075.52,0.6156,0.54053,1.1276,0.86946,0.875,0.8275,0.61882,1.23997,0.68916,1.91884,0.000614,0.000614,0.000614
72,1088.49,0.60221,0.53028,1.11888,0.86993,0.875,0.84507,0.64927,1.2459,0.657,1.88537,0.0005942,0.0005942,0.0005942
73,1101.26,0.65644,0.59084,1.16674,0.86916,0.875,0.84493,0.64509,1.24243,0.67361,1.8336,0.0005744,0.0005744,0.0005744
74,1114.48,0.60515,0.50619,1.10748,0.86889,0.875,0.84677,0.61812,1.26699,0.6524,1.86786,0.0005546,0.0005546,0.0005546
75,1127.38,0.61623,0.55684,1.13169,0.86883,0.875,0.84658,0.60816,1.22435,0.66466,1.82377,0.0005348,0.0005348,0.0005348
76,1140.18,0.52322,0.49717,1.07688,1,0.96478,0.995,0.66536,1.02967,0.61669,1.65119,0.000515,0.000515,0.000515
77,1153.09,0.69168,0.62359,1.19466,0.94543,0.875,0.875,0.67046,1.12818,0.5855,1.79255,0.0004952,0.0004952,0.0004952
78,1165.8,0.57494,0.54737,1.13142,0.85936,0.875,0.92732,0.64738,1.32568,0.70138,2.0145,0.0004754,0.0004754,0.0004754
79,1178.7,0.6114,0.49179,1.12373,0.8669,0.875,0.9326,0.5999,1.52659,0.70298,2.29308,0.0004556,0.0004556,0.0004556
80,1191.52,0.55288,0.54077,1.11245,0.8674,0.875,0.93875,0.5775,1.51521,0.7119,2.2402,0.0004358,0.0004358,0.0004358
81,1209.84,0.53178,0.49402,1.06369,0.88847,0.99624,0.98167,0.62933,1.37056,0.72168,2.00327,0.000416,0.000416,0.000416
82,1227.25,0.60973,0.52813,1.12005,1,0.87476,0.87625,0.62859,1.26306,0.6812,1.85925,0.0003962,0.0003962,0.0003962
83,1240.84,0.60014,0.49947,1.12497,0.97285,1,0.995,0.67367,1.02726,0.63862,1.61904,0.0003764,0.0003764,0.0003764
84,1255.57,0.53951,0.48523,1.06838,0.98638,1,0.995,0.70683,1.03239,0.63834,1.64213,0.0003566,0.0003566,0.0003566
85,1269.46,0.53877,0.50392,1.08164,0.99115,1,0.995,0.71748,1.05684,0.64941,1.68652,0.0003368,0.0003368,0.0003368
86,1282.58,0.5664,0.4906,1.07844,0.88794,0.99144,0.96722,0.66493,1.04869,0.6913,1.69173,0.000317,0.000317,0.000317
87,1296.99,0.50778,0.47346,1.06005,0.99482,1,0.995,0.66979,0.96214,0.69688,1.59437,0.0002972,0.0002972,0.0002972
88,1312.49,0.55319,0.48287,1.08971,0.99534,1,0.995,0.66734,1.02029,0.68667,1.70107,0.0002774,0.0002774,0.0002774
89,1326.42,0.57979,0.54968,1.13995,0.99589,1,0.995,0.69896,0.94261,0.68523,1.57112,0.0002576,0.0002576,0.0002576
90,1342.3,0.52974,0.47534,1.06466,0.88116,1,0.98167,0.6925,0.97665,0.66564,1.61325,0.0002378,0.0002378,0.0002378
91,1356.61,0.39967,0.64332,1.02304,0.99528,1,0.995,0.68496,0.98596,0.72525,1.60847,0.000218,0.000218,0.000218
92,1370.97,0.39658,0.55573,1.05159,0.99459,1,0.995,0.64938,1.07872,0.76473,1.74024,0.0001982,0.0001982,0.0001982
93,1389.23,0.44247,0.49138,1.0963,0.9944,1,0.995,0.64154,1.08414,0.82071,1.73358,0.0001784,0.0001784,0.0001784
94,1404.14,0.39486,0.45395,1.04697,0.88157,1,0.96722,0.65337,1.1789,0.79662,1.88699,0.0001586,0.0001586,0.0001586
95,1417.65,0.39146,0.44925,1.04045,0.87021,0.875,0.9235,0.62492,1.09671,0.78559,1.72999,0.0001388,0.0001388,0.0001388
96,1432.66,0.38993,0.42834,1.05478,0.87023,0.875,0.89607,0.63382,1.07902,0.76541,1.70037,0.000119,0.000119,0.000119
97,1456.39,0.40929,0.42861,1.02787,0.87028,0.875,0.80996,0.5992,1.05198,0.7374,1.68248,9.92e-05,9.92e-05,9.92e-05
98,1475.87,0.36486,0.40769,1.01899,0.8703,0.875,0.83712,0.62218,1.04,0.72242,1.67123,7.94e-05,7.94e-05,7.94e-05
99,1490.83,0.35962,0.38471,0.99602,0.99516,1,0.995,0.64911,1.02149,0.69636,1.65256,5.96e-05,5.96e-05,5.96e-05
100,1505.94,0.41299,0.40641,1.04209,0.99543,1,0.995,0.64229,0.98623,0.68128,1.58781,3.98e-05,3.98e-05,3.98e-05
