epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,492.004,0.70509,0.65323,1.13584,0.98909,1,0.995,0.64625,1.42024,0.70774,2.02283,0.0006734,0.0006734,0.0006734
69,499.092,0.72948,0.6407,1.12318,0.98818,1,0.995,0.63396,1.2309,0.71083,1.81901,0.0006536,0.0006536,0.0006536
70,507.084,0.69015,0.62216,1.12679,0.98818,1,0.995,0.63396,1.2309,0.71083,1.81901,0.0006338,0.0006338,0.0006338
71,514.342,0.71025,0.68805,1.13678,0.99033,1,0.995,0.73962,1.03709,0.78035,1.5598,0.000614,0.000614,0.000614
72,522.057,0.72415,0.58633,1.08919,0.98992,1,0.995,0.6775,1.07727,0.71934,1.53471,0.0005942,0.0005942,0.0005942
73,529.132,0.64377,0.55152,1.09098,0.99107,1,0.995,0.73962,1.05223,0.7231,1.47709,0.0005744,0.0005744,0.0005744
74,537.165,0.72549,0.7073,1.23155,0.99451,1,0.995,0.73962,1.03416,0.80971,1.48471,0.0005546,0.0005546,0.0005546
75,544.246,0.7153,0.60023,1.16623,1,0.99349,0.995,0.66512,1.08128,0.85151,1.6001,0.0005348,0.0005348,0.0005348
76,551.955,0.69241,0.57603,1.11599,1,0.98897,0.995,0.68375,1.09994,0.85625,1.59101,0.000515,0.000515,0.000515
77,558.857,0.67937,0.59008,1.10608,1,0.98943,0.995,0.721,1.1065,0.87889,1.56902,0.0004952,0.0004952,0.0004952
78,566.718,0.62922,0.58445,1.06292,1,0.98943,0.995,0.721,1.1065,0.87889,1.56902,0.0004754,0.0004754,0.0004754
79,573.794,0.65201,0.58112,1.07626,1,0.98893,0.995,0.72917,1.08151,0.86793,1.58038,0.0004556,0.0004556,0.0004556
80,580.932,0.61929,0.55917,1.10415,1,0.98867,0.995,0.67853,1.05045,0.8521,1.61784,0.0004358,0.0004358,0.0004358
81,588.511,0.69045,0.60219,1.11555,1,0.9924,0.995,0.6545,1.08713,0.86029,1.68545,0.000416,0.000416,0.000416
82,595.637,0.73948,0.6109,1.11707,1,0.99728,0.995,0.72083,1.12164,0.80449,1.80038,0.0003962,0.0003962,0.0003962
83,602.716,0.65341,0.58525,1.1143,1,0.99999,0.995,0.71291,1.17592,0.78317,1.87995,0.0003764,0.0003764,0.0003764
84,609.623,0.51638,0.5162,1.03995,1,0.99488,0.995,0.68133,1.22009,0.82582,1.89673,0.0003566,0.0003566,0.0003566
85,616.723,0.62419,0.58204,1.08131,1,0.99341,0.995,0.64796,1.26919,0.82154,1.93439,0.0003368,0.0003368,0.0003368
86,624.303,0.56246,0.5303,1.06241,1,0.99341,0.995,0.64796,1.26919,0.82154,1.93439,0.000317,0.000317,0.000317
87,631.36,0.58694,0.59827,1.08022,1,0.99252,0.995,0.64051,1.28203,0.84579,1.97521,0.0002972,0.0002972,0.0002972
88,638.425,0.59049,0.51066,1.06338,1,0.99237,0.995,0.66104,1.25314,0.83876,1.94405,0.0002774,0.0002774,0.0002774
89,645.463,0.65075,0.59204,1.06628,1,0.99683,0.995,0.66104,1.24873,0.81969,1.95719,0.0002576,0.0002576,0.0002576
90,654.071,0.6556,0.60787,1.10473,1,0.99916,0.995,0.66104,1.22308,0.80588,1.92121,0.0002378,0.0002378,0.0002378
91,661.713,0.49868,0.71197,1.05305,0.9968,1,0.995,0.66104,1.19845,0.80296,1.83435,0.000218,0.000218,0.000218
92,669.149,0.51646,0.69421,1.01156,0.99519,1,0.995,0.66104,1.20524,0.82835,1.79072,0.0001982,0.0001982,0.0001982
93,676.786,0.50845,0.63275,1.06449,1,0.99942,0.995,0.59217,1.28027,0.88296,1.8632,0.0001784,0.0001784,0.0001784
94,684.545,0.49794,0.61973,1.01009,1,0.99942,0.995,0.59217,1.28027,0.88296,1.8632,0.0001586,0.0001586,0.0001586
95,691.806,0.45062,0.59586,1.01893,0.99669,1,0.995,0.5715,1.34296,0.88791,1.95786,0.0001388,0.0001388,0.0001388
96,698.89,0.46973,0.59163,1.06072,0.99628,1,0.995,0.609,1.36857,0.87104,2.00037,0.000119,0.000119,0.000119
97,705.658,0.47795,0.57174,1.04514,0.99487,1,0.995,0.609,1.389,0.85263,2.0609,9.92e-05,9.92e-05,9.92e-05
98,713.236,0.43943,0.54289,1.03254,0.99758,1,0.995,0.60883,1.40394,0.87651,2.06435,7.94e-05,7.94e-05,7.94e-05
99,721.348,0.45696,0.55167,1.03617,0.99743,1,0.995,0.60883,1.40969,0.88556,2.0859,5.96e-05,5.96e-05,5.96e-05
100,728.817,0.52069,0.58307,1.04784,0.99887,1,0.995,0.60883,1.38697,0.88548,2.03402,3.98e-05,3.98e-05,3.98e-05
