epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,90.1944,0.72508,1.14821,1.28252,0.78597,0.33333,0.43329,0.17814,2.19491,2.54488,3.11298,0.000778233,0.000778233,0.000778233
48,91.8222,0.68207,0.89764,1.23997,0.70562,0.33333,0.42524,0.14,2.35744,2.72956,3.43356,0.000764086,0.000764086,0.000764086
49,93.4968,0.72486,1.0053,1.18507,0.75464,0.50558,0.56507,0.16119,2.58618,2.68186,3.72128,0.000749939,0.000749939,0.000749939
50,94.9945,0.68436,0.82579,1.21642,0.83706,0.5,0.58363,0.22282,2.6003,2.39796,3.91351,0.000735792,0.000735792,0.000735792
51,97.2308,0.83745,2.11062,1.34179,0.84283,0.5,0.54312,0.18377,2.51134,2.25447,3.70931,0.000721645,0.000721645,0.000721645
52,99.8224,0.77816,1.00492,1.24934,0.68228,0.43354,0.44916,0.20874,2.32925,2.29054,3.47221,0.000707498,0.000707498,0.000707498
53,101.62,0.85972,1.63205,1.41729,0.61105,0.44444,0.45515,0.25353,2.28657,2.31869,3.35359,0.000693351,0.000693351,0.000693351
54,103.225,0.7076,0.94184,1.22273,0.55707,0.54075,0.50361,0.27535,2.23576,2.38713,3.36263,0.000679204,0.000679204,0.000679204
55,104.945,0.85449,0.98122,1.2755,0.5744,0.55517,0.49615,0.28591,2.25693,2.55377,3.37891,0.000665057,0.000665057,0.000665057
56,106.476,0.70905,0.90806,1.19167,0.47697,0.44444,0.40026,0.21467,2.32097,2.4575,3.32933,0.000650909,0.000650909,0.000650909
57,108.156,0.8196,0.99703,1.36542,0.5179,0.46741,0.44417,0.21506,2.45051,2.18968,3.40379,0.000636762,0.000636762,0.000636762
58,109.784,0.63411,0.90117,1.19374,0.64914,0.45487,0.50894,0.29612,2.37351,1.99528,3.43624,0.000622615,0.000622615,0.000622615
59,111.96,1.08861,1.23456,1.6425,0.6347,0.44444,0.50504,0.26467,2.26059,1.91315,3.34324,0.000608468,0.000608468,0.000608468
60,114.604,0.6208,0.80722,1.16669,0.62647,0.52628,0.5277,0.24073,2.36014,2.01894,3.33144,0.000594321,0.000594321,0.000594321
61,116.467,0.57727,0.73177,1.12106,0.60558,0.5,0.51905,0.24278,2.45298,2.00091,3.35225,0.000580174,0.000580174,0.000580174
62,117.931,0.64425,0.7919,1.17847,0.63241,0.5,0.55285,0.22043,2.57083,1.8632,3.57867,0.000566027,0.000566027,0.000566027
63,119.535,0.5691,0.7438,1.17124,0.70098,0.5,0.56218,0.2304,2.49186,1.89167,3.54794,0.00055188,0.00055188,0.00055188
64,121.819,0.74056,0.81569,1.26343,0.77636,0.5,0.56517,0.20047,2.36571,2.06592,3.55825,0.000537733,0.000537733,0.000537733
65,123.443,0.59029,0.78782,1.15892,0.71917,0.49863,0.5551,0.27326,2.27178,2.09663,3.62586,0.000523586,0.000523586,0.000523586
66,125.058,0.59243,0.7121,1.16324,0.64709,0.44444,0.52798,0.2986,2.21526,2.26387,3.64942,0.000509438,0.000509438,0.000509438
67,127.286,0.56071,0.89734,1.14911,0.64886,0.44444,0.52834,0.29593,2.25247,2.29841,3.70052,0.000495291,0.000495291,0.000495291
68,129.875,0.58407,0.70373,1.176,0.57969,0.47177,0.46154,0.20461,2.12856,2.57711,3.48138,0.000481144,0.000481144,0.000481144
69,131.713,0.62183,1.17338,1.28352,0.48091,0.5,0.42132,0.185,2.23727,2.59763,3.44948,0.000466997,0.000466997,0.000466997
70,133.349,0.68021,0.96506,1.25701,0.57787,0.49892,0.45466,0.20159,2.2181,2.45363,3.40212,0.00045285,0.00045285,0.00045285
71,135.123,0.53645,0.631,1.07086,0.70401,0.48348,0.47495,0.26227,2.18048,2.20584,3.41612,0.000438703,0.000438703,0.000438703
72,137.006,0.53697,0.66015,1.12108,0.74897,0.48483,0.47366,0.24061,2.21945,2.02844,3.36314,0.000424556,0.000424556,0.000424556
73,138.528,0.49172,0.63674,1.07414,0.60551,0.5,0.46133,0.24518,2.17177,1.99174,3.33207,0.000410409,0.000410409,0.000410409
74,140.22,0.5141,0.71339,1.15495,0.47139,0.44444,0.4423,0.30791,2.03823,2.07088,3.12676,0.000396262,0.000396262,0.000396262
75,142.544,0.54721,0.66564,1.12519,0.4619,0.44444,0.44086,0.29679,2.00387,2.08231,3.15459,0.000382115,0.000382115,0.000382115
76,144.923,0.63125,0.76221,1.18882,0.81537,0.38889,0.52254,0.26768,2.08769,2.11862,3.34437,0.000367967,0.000367967,0.000367967
77,146.657,0.95217,1.26798,1.54674,0.74517,0.38889,0.53033,0.26089,2.07958,2.1238,3.39755,0.00035382,0.00035382,0.00035382
78,148.407,0.46886,0.6022,1.07386,0.71944,0.38889,0.49903,0.2532,2.23794,2.04541,3.59641,0.000339673,0.000339673,0.000339673
79,149.833,0.56766,0.63901,1.07597,0.78484,0.5,0.63488,0.24789,2.27914,1.9517,3.61913,0.000325526,0.000325526,0.000325526
80,151.937,0.52982,0.64664,1.11513,0.55744,0.69075,0.64224,0.23786,2.29051,1.96148,3.60025,0.000311379,0.000311379,0.000311379
81,153.795,0.5806,0.64317,1.16629,0.78229,0.44444,0.55827,0.22741,2.24113,1.96987,3.72358,0.000297232,0.000297232,0.000297232
82,155.4,0.38853,2.42242,0.8983,0.66731,0.59663,0.61444,0.22155,2.31924,2.09473,3.87303,0.000283085,0.000283085,0.000283085
83,157.803,0.52996,0.68059,1.11304,0.70131,0.44444,0.57055,0.2257,2.32704,2.10377,3.81867,0.000268938,0.000268938,0.000268938
84,160.281,0.38549,2.40135,0.87846,0.44434,0.72222,0.60826,0.20588,2.38595,2.07527,3.71118,0.000254791,0.000254791,0.000254791
85,161.839,0.45181,0.69553,1.06687,0.45635,0.72222,0.59395,0.20759,2.34856,2.12846,3.63052,0.000240644,0.000240644,0.000240644
86,163.5,0.60636,0.85278,1.25257,0.57421,0.59039,0.59379,0.20371,2.34119,2.11606,3.51494,0.000226497,0.000226497,0.000226497
87,165.105,0.45716,0.73649,1.09299,0.57515,0.597,0.58455,0.20569,2.30157,2.12061,3.39569,0.000212349,0.000212349,0.000212349
88,166.659,0.63899,0.73646,1.26134,0.46222,0.61111,0.58017,0.22998,2.20975,1.96886,3.41882,0.000198202,0.000198202,0.000198202
89,168.307,0.52248,0.85011,1.16059,0.53314,0.66031,0.59428,0.23133,2.20344,1.97179,3.38538,0.000184055,0.000184055,0.000184055
90,169.862,0.42903,0.554,1.02951,0.46774,0.66667,0.58382,0.22797,2.21288,1.98044,3.40176,0.000169908,0.000169908,0.000169908
91,175.203,0.36855,0.77902,1.0644,0.47997,0.66505,0.59183,0.23355,2.1807,2.00907,3.40741,0.000155761,0.000155761,0.000155761
92,177.152,0.47427,0.8074,1.11998,0.51337,0.58481,0.59343,0.23207,2.21081,1.99885,3.44553,0.000141614,0.000141614,0.000141614
93,178.805,0.40526,1.27016,1.14192,0.51502,0.6014,0.59911,0.24697,2.23901,2.03562,3.48052,0.000127467,0.000127467,0.000127467
94,180.446,0.4532,1.02704,1.26549,0.51237,0.60219,0.59135,0.23408,2.13817,2.09597,3.37725,0.00011332,0.00011332,0.00011332
95,181.997,0.42565,0.62262,1.12965,0.51872,0.60061,0.57621,0.29424,2.11907,2.13961,3.39226,9.91726e-05,9.91726e-05,9.91726e-05
96,183.682,0.53271,0.78415,1.40894,0.52172,0.60494,0.56342,0.30075,2.04477,2.24349,3.38035,8.50255e-05,8.50255e-05,8.50255e-05
97,185.35,0.41073,0.70379,1.09192,0.53487,0.60567,0.56331,0.30139,2.02978,2.28164,3.35449,7.08784e-05,7.08784e-05,7.08784e-05
98,187.743,0.61394,1.15621,1.25899,0.56347,0.61067,0.56279,0.32833,1.96603,2.30289,3.31983,5.67313e-05,5.67313e-05,5.67313e-05
99,190.002,0.45531,0.82035,1.16906,0.56153,0.61111,0.55499,0.32086,1.97288,2.33213,3.28009,4.25842e-05,4.25842e-05,4.25842e-05
100,191.682,0.29005,1.00425,0.88261,0.50296,0.59938,0.54174,0.31725,1.9161,2.29149,3.2315,2.84371e-05,2.84371e-05,2.84371e-05
