epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,18068.2,1.0096,0.92975,1.41503,0.87299,0.73053,0.80018,0.40806,1.69911,1.49302,2.11612,0.00123791,0.00123791,0.00123791
28,18132.9,0.8688,0.9037,1.33713,0.95155,0.95455,0.983,0.53397,1.613,1.06653,2.34737,0.00122141,0.00122141,0.00122141
29,18175.8,0.91237,0.9598,1.32258,0.76209,1,0.94221,0.50079,1.7403,1.11002,2.3494,0.00120491,0.00120491,0.00120491
30,18233.9,0.85432,0.81879,1.27068,0.87215,0.75,0.83988,0.38234,1.99471,1.39988,2.665,0.0011884,0.0011884,0.0011884
31,18273.2,0.86559,0.89057,1.29897,0.88441,0.82955,0.80069,0.38026,1.86803,1.45253,2.56463,0.0011719,0.0011719,0.0011719
32,18315.6,0.91742,0.89267,1.32261,0.77711,0.691,0.73154,0.44874,1.68384,1.3903,2.44401,0.0011554,0.0011554,0.0011554
33,18354.4,0.87658,0.87699,1.3202,0.74482,0.6817,0.73768,0.47903,1.71784,1.70288,2.23785,0.00113889,0.00113889,0.00113889
34,18403.3,0.81957,0.79063,1.27145,0.8361,0.69318,0.77026,0.39957,1.86304,1.44214,2.24956,0.00112239,0.00112239,0.00112239
35,18438.4,0.79384,0.82436,1.23972,0.82459,0.53005,0.63408,0.34774,2.12522,2.05942,2.54213,0.00110589,0.00110589,0.00110589
36,18473.6,0.7726,0.7874,1.21858,0.45184,0.51136,0.52842,0.33142,1.72106,2.31391,2.21727,0.00108938,0.00108938,0.00108938
37,18508.8,0.80288,0.74004,1.26077,0.78418,0.69318,0.73865,0.43275,1.59994,1.43685,2.04862,0.00107288,0.00107288,0.00107288
38,18540.4,0.77377,0.73211,1.25107,0.86667,0.76022,0.81581,0.51434,1.40798,1.35259,1.94748,0.00105638,0.00105638,0.00105638
39,18573,0.6944,0.70154,1.19602,0.84659,0.875,0.86462,0.41839,1.59403,1.03854,2.40528,0.00103987,0.00103987,0.00103987
40,18604,0.75683,0.73056,1.21946,0.70953,0.73864,0.75067,0.39919,1.50453,1.36587,2.06505,0.00102337,0.00102337,0.00102337
41,18638.4,0.75034,0.71393,1.22978,0.81674,0.82955,0.87148,0.55113,1.45819,1.15968,2.08533,0.00100687,0.00100687,0.00100687
42,18672.9,0.74337,0.66543,1.18789,0.73566,0.82955,0.85334,0.45534,1.59979,1.06984,2.25833,0.000990365,0.000990365,0.000990365
