epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,1949.69,0.59286,0.59705,1.17215,0.91296,0.86325,0.93299,0.57714,1.34622,1.26698,2.61789,0.00055188,0.00055188,0.00055188
64,1985.35,0.55523,0.60782,1.14632,0.90488,0.86412,0.90588,0.47337,1.47279,1.54325,2.65378,0.000537733,0.000537733,0.000537733
65,2020.42,0.60425,0.61951,1.19937,0.88623,0.86466,0.91679,0.43788,1.52404,1.46762,2.67742,0.000523586,0.000523586,0.000523586
66,2053.59,0.59633,0.63741,1.1888,0.96952,0.83759,0.89194,0.45944,1.44929,1.29002,2.5282,0.000509438,0.000509438,0.000509438
67,161994,0.57336,0.59838,1.15727,0.91601,0.8081,0.91556,0.49598,1.39363,1.24094,2.45669,0.000495291,0.000495291,0.000495291
68,162100,0.54428,0.59453,1.16194,0.89233,0.83573,0.88608,0.47596,1.52873,1.30633,2.65884,0.000481144,0.000481144,0.000481144
69,162138,0.56767,0.60611,1.19028,0.85183,0.86111,0.89881,0.49497,1.40555,1.36446,2.53531,0.000466997,0.000466997,0.000466997
70,162209,0.57668,0.58146,1.11704,0.83377,0.89087,0.93167,0.53229,1.31818,1.39231,2.43318,0.00045285,0.00045285,0.00045285
71,162245,0.55127,0.59484,1.11267,0.87185,0.80556,0.85985,0.48338,1.30742,1.51512,2.48436,0.000438703,0.000438703,0.000438703
72,162291,0.52693,0.5713,1.13098,0.91942,0.81489,0.83437,0.50158,1.39456,1.47971,2.52082,0.000424556,0.000424556,0.000424556
73,162384,0.5605,0.5904,1.15046,0.90746,0.85419,0.85281,0.54021,1.39672,1.49876,2.55373,0.000410409,0.000410409,0.000410409
74,162430,0.52625,0.55911,1.12607,0.92236,0.86111,0.88258,0.55855,1.33369,1.38112,2.57525,0.000396262,0.000396262,0.000396262
