epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,131.247,0.88517,1.20805,1.32981,0.70488,0.69121,0.7536,0.50668,1.16349,1.65013,1.77859,0.00099044,0.00099044,0.00099044
33,135.171,0.82248,1.06107,1.32512,0.7631,0.68325,0.76811,0.57956,0.91001,1.43659,1.47493,0.000976293,0.000976293,0.000976293
34,140.707,0.80145,1.05426,1.27752,0.80911,0.66622,0.83392,0.59485,0.98381,1.35222,1.50113,0.000962146,0.000962146,0.000962146
35,144.038,0.84365,1.05234,1.31326,0.92515,0.82377,0.9441,0.66375,0.98399,1.02499,1.54133,0.000947999,0.000947999,0.000947999
36,147.456,0.84994,1.1002,1.29126,0.93491,0.83036,0.97304,0.7519,0.83419,0.97042,1.37034,0.000933851,0.000933851,0.000933851
37,151.742,0.75616,0.98051,1.25386,0.83771,0.9208,0.96707,0.73562,0.88365,1.13111,1.44789,0.000919704,0.000919704,0.000919704
38,155.879,0.76115,0.99996,1.24578,0.85166,0.84331,0.96131,0.72368,0.89215,1.07659,1.4538,0.000905557,0.000905557,0.000905557
39,159.977,0.77361,1.03896,1.27471,0.80099,0.8909,0.94962,0.73058,0.84185,1.07811,1.39019,0.00089141,0.00089141,0.00089141
40,163.368,0.75454,0.98991,1.2556,0.92574,0.94959,0.97845,0.75135,0.83298,0.91652,1.35764,0.000877263,0.000877263,0.000877263
41,167.548,0.77708,0.99381,1.23074,0.94404,0.91015,0.97889,0.78919,0.74557,0.82268,1.26149,0.000863116,0.000863116,0.000863116
42,172.097,0.76558,0.88092,1.25252,0.92814,0.90026,0.98275,0.7745,0.79103,0.83652,1.30109,0.000848969,0.000848969,0.000848969
43,175.166,0.73421,0.90509,1.23412,0.92642,0.95793,0.99243,0.80111,0.70437,0.75944,1.23034,0.000834822,0.000834822,0.000834822
44,179.331,0.77629,0.88262,1.25389,0.94963,0.97594,0.99206,0.83528,0.65646,0.68043,1.16551,0.000820675,0.000820675,0.000820675
45,184.106,0.72003,0.85627,1.20019,0.91814,0.94134,0.98213,0.84175,0.61881,0.71769,1.15672,0.000806528,0.000806528,0.000806528
46,188.315,0.79528,0.92273,1.29319,0.88704,0.93371,0.97127,0.78111,0.70766,0.80943,1.21876,0.00079238,0.00079238,0.00079238
47,191.595,0.83801,0.93944,1.29858,0.96654,0.97012,0.98705,0.79731,0.69623,0.73692,1.20197,0.000778233,0.000778233,0.000778233
48,194.913,0.7484,0.83768,1.23246,0.97823,0.99532,0.99437,0.81328,0.6757,0.67448,1.18447,0.000764086,0.000764086,0.000764086
49,200.15,0.80212,0.87483,1.2782,0.98511,0.99454,0.99333,0.8144,0.65979,0.62226,1.18149,0.000749939,0.000749939,0.000749939
50,204.212,0.69905,0.82125,1.2299,0.99305,0.9973,0.995,0.83368,0.63963,0.57389,1.14741,0.000735792,0.000735792,0.000735792
51,207.466,0.67356,0.79135,1.20828,0.98588,0.99858,0.99482,0.85007,0.59065,0.54096,1.10533,0.000721645,0.000721645,0.000721645
52,210.835,0.71314,0.82575,1.23886,0.99444,1,0.995,0.85535,0.60358,0.52788,1.09419,0.000707498,0.000707498,0.000707498
53,215.278,0.63925,0.72832,1.16075,0.98255,0.99559,0.99419,0.85657,0.60201,0.55081,1.07884,0.000693351,0.000693351,0.000693351
54,219.554,0.69922,0.73609,1.17055,0.99087,0.98116,0.99416,0.83981,0.61774,0.55587,1.10663,0.000679204,0.000679204,0.000679204
55,222.693,0.72488,0.79083,1.21393,0.97838,0.99016,0.99434,0.85219,0.59369,0.53469,1.08282,0.000665057,0.000665057,0.000665057
56,225.973,0.67422,0.77606,1.21971,0.98405,0.99145,0.99288,0.83607,0.59444,0.53922,1.0991,0.000650909,0.000650909,0.000650909
57,230.785,0.63387,0.73495,1.17467,0.97966,0.99145,0.99483,0.88039,0.53543,0.50385,1.02854,0.000636762,0.000636762,0.000636762
58,235.284,0.66942,0.7732,1.18654,0.96737,0.98697,0.995,0.86911,0.54846,0.49103,1.0338,0.000622615,0.000622615,0.000622615
59,238.533,0.62091,0.66747,1.14088,0.9913,1,0.995,0.86871,0.53781,0.44891,1.03707,0.000608468,0.000608468,0.000608468
60,242.282,0.64718,0.71357,1.19994,0.99594,1,0.995,0.8829,0.50663,0.43904,1.00849,0.000594321,0.000594321,0.000594321
61,247.765,0.67252,0.71704,1.17724,0.99694,1,0.995,0.88685,0.51321,0.4382,1.00957,0.000580174,0.000580174,0.000580174
62,251.537,0.67199,0.78301,1.17116,0.98756,1,0.995,0.86821,0.52127,0.45529,1.00782,0.000566027,0.000566027,0.000566027
63,254.755,0.66493,0.71483,1.16902,0.99273,0.98148,0.99372,0.8797,0.49076,0.43404,0.98154,0.00055188,0.00055188,0.00055188
64,259.053,0.63738,0.66095,1.16415,0.99749,0.98269,0.99391,0.88334,0.49902,0.4328,0.98209,0.000537733,0.000537733,0.000537733
65,264.163,0.59889,0.67019,1.13544,0.98755,0.99796,0.99483,0.88056,0.51898,0.41561,0.99445,0.000523586,0.000523586,0.000523586
66,267.61,0.59044,0.61751,1.10959,0.99726,0.99429,0.995,0.88311,0.50891,0.4262,0.98113,0.000509438,0.000509438,0.000509438
67,270.927,0.58191,0.59834,1.10451,0.99531,0.99772,0.995,0.88894,0.49788,0.41642,0.96878,0.000495291,0.000495291,0.000495291
68,274.217,0.62254,0.6452,1.14904,0.99543,1,0.995,0.88373,0.4985,0.41534,0.97007,0.000481144,0.000481144,0.000481144
69,279.254,0.5501,0.59791,1.12207,0.99333,1,0.995,0.8834,0.50411,0.41958,0.95882,0.000466997,0.000466997,0.000466997
70,283.226,0.62887,0.64727,1.15669,0.99252,1,0.995,0.88106,0.50761,0.4285,0.96501,0.00045285,0.00045285,0.00045285
71,286.461,0.56805,0.58973,1.07026,0.99177,1,0.995,0.88986,0.50348,0.41732,0.95535,0.000438703,0.000438703,0.000438703
72,290.069,0.58335,0.65718,1.10242,0.99592,1,0.995,0.89335,0.50016,0.41256,0.95451,0.000424556,0.000424556,0.000424556
73,294.893,0.64556,0.62261,1.17834,0.99681,1,0.995,0.8989,0.46704,0.39949,0.94037,0.000410409,0.000410409,0.000410409
74,298.349,0.56666,0.59671,1.11178,0.99702,0.99545,0.995,0.88587,0.5122,0.42127,0.9731,0.000396262,0.000396262,0.000396262
75,301.657,0.64817,0.65251,1.16206,0.99612,1,0.995,0.90693,0.45487,0.40685,0.92926,0.000382115,0.000382115,0.000382115
76,305.059,0.57132,0.60022,1.09775,0.99475,1,0.995,0.90665,0.44182,0.38574,0.91966,0.000367967,0.000367967,0.000367967
77,310.118,0.55762,0.56172,1.09734,0.99349,1,0.995,0.90084,0.47305,0.39553,0.9459,0.00035382,0.00035382,0.00035382
78,314.032,0.57125,0.58639,1.08547,0.9922,1,0.995,0.90398,0.46079,0.38486,0.93705,0.000339673,0.000339673,0.000339673
79,317.477,0.54301,0.60227,1.10065,0.99569,1,0.995,0.91287,0.4387,0.36346,0.91061,0.000325526,0.000325526,0.000325526
80,320.875,0.57054,0.56931,1.10482,0.99717,1,0.995,0.91101,0.44156,0.35622,0.90374,0.000311379,0.000311379,0.000311379
81,325.712,0.54132,0.53178,1.09548,0.99804,1,0.995,0.92093,0.42082,0.34828,0.88973,0.000297232,0.000297232,0.000297232
82,329.922,0.50748,0.56038,1.10185,0.99806,1,0.995,0.92393,0.40626,0.34035,0.8798,0.000283085,0.000283085,0.000283085
83,333.238,0.49453,0.53294,1.09375,0.99804,1,0.995,0.92144,0.40266,0.33531,0.87428,0.000268938,0.000268938,0.000268938
84,337.487,0.50922,0.52418,1.10016,0.99823,1,0.995,0.92456,0.4052,0.33653,0.87718,0.000254791,0.000254791,0.000254791
85,342.075,0.47846,0.53467,1.06098,0.99825,1,0.995,0.92115,0.40549,0.33037,0.87977,0.000240644,0.000240644,0.000240644
86,345.15,0.48897,0.50779,1.08715,0.99853,1,0.995,0.92263,0.40521,0.32534,0.88053,0.000226497,0.000226497,0.000226497
87,349.739,0.47126,0.4991,1.0433,0.99827,1,0.995,0.92292,0.40325,0.32494,0.87243,0.000212349,0.000212349,0.000212349
88,353.904,0.5291,0.51712,1.07676,0.99805,1,0.995,0.92326,0.40016,0.32165,0.86475,0.000198202,0.000198202,0.000198202
89,358.272,0.4952,0.49133,1.03728,0.99778,1,0.995,0.91689,0.40233,0.31954,0.8628,0.000184055,0.000184055,0.000184055
90,361.572,0.52225,0.5437,1.05521,0.99767,1,0.995,0.91813,0.39867,0.31307,0.85524,0.000169908,0.000169908,0.000169908
91,367.695,0.57319,0.76865,1.20753,0.99771,1,0.995,0.93269,0.37093,0.31085,0.83262,0.000155761,0.000155761,0.000155761
92,372.946,0.40714,0.57867,1.07424,0.99676,1,0.995,0.94982,0.34416,0.32637,0.81768,0.000141614,0.000141614,0.000141614
93,376.444,0.37149,0.56282,0.99245,0.99623,1,0.995,0.93574,0.36336,0.36011,0.83829,0.000127467,0.000127467,0.000127467
94,379.549,0.39668,0.5658,1.04548,0.99658,1,0.995,0.91479,0.39073,0.38752,0.85853,0.00011332,0.00011332,0.00011332
95,383.809,0.43231,0.58609,1.05762,0.99594,1,0.995,0.92139,0.37322,0.38155,0.84545,9.91726e-05,9.91726e-05,9.91726e-05
96,388.713,0.3682,0.53004,1.00454,0.99635,1,0.995,0.94514,0.3439,0.35267,0.82347,8.50255e-05,8.50255e-05,8.50255e-05
97,391.92,0.38509,0.50439,1.02764,0.9976,1,0.995,0.95141,0.32334,0.3343,0.80947,7.08784e-05,7.08784e-05,7.08784e-05
98,395.292,0.36342,0.45629,1.03767,0.99765,1,0.995,0.95516,0.32227,0.32656,0.80943,5.67313e-05,5.67313e-05,5.67313e-05
99,398.703,0.37396,0.48843,1.03494,0.99764,1,0.995,0.94858,0.32429,0.32409,0.81115,4.25842e-05,4.25842e-05,4.25842e-05
100,403.612,0.38412,0.45484,1.01542,0.99762,1,0.995,0.94634,0.32414,0.32248,0.81146,2.84371e-05,2.84371e-05,2.84371e-05
