epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,211.15,0.67885,0.6941,0.92607,0.95624,0.95244,0.98594,0.8469,0.53498,0.53359,0.87384,0.000454325,0.000454325,0.000454325
64,214.537,0.67587,0.67455,0.93058,0.95233,0.96888,0.98711,0.84371,0.55171,0.54102,0.87267,0.00044925,0.00044925,0.00044925
65,218.006,0.67642,0.64303,0.92809,0.95801,0.95852,0.98631,0.84624,0.54264,0.55149,0.87176,0.000444174,0.000444174,0.000444174
66,221.197,0.68727,0.68773,0.93012,0.95878,0.96342,0.98631,0.83505,0.56443,0.55595,0.88001,0.000439099,0.000439099,0.000439099
67,224.327,0.68077,0.67748,0.93623,0.96609,0.95153,0.98445,0.84007,0.54699,0.59133,0.87045,0.000434024,0.000434024,0.000434024
68,227.519,0.67132,0.6453,0.92682,0.95309,0.96717,0.98668,0.85907,0.53292,0.52876,0.86581,0.000428948,0.000428948,0.000428948
69,230.748,0.68725,0.67731,0.93203,0.94811,0.96412,0.98713,0.85434,0.53517,0.53216,0.86258,0.000423873,0.000423873,0.000423873
70,233.958,0.66115,0.63401,0.91864,0.94254,0.97657,0.9876,0.8699,0.50593,0.52244,0.85389,0.000418797,0.000418797,0.000418797
71,237.206,0.65896,0.6408,0.92687,0.948,0.96033,0.98618,0.86261,0.50687,0.52568,0.85483,0.000413722,0.000413722,0.000413722
72,240.364,0.66255,0.64053,0.92403,0.94845,0.96095,0.98601,0.85729,0.51731,0.52372,0.8542,0.000408647,0.000408647,0.000408647
73,243.499,0.65853,0.65683,0.9155,0.94896,0.9726,0.98798,0.86463,0.52382,0.50643,0.85654,0.000403571,0.000403571,0.000403571
74,246.656,0.64246,0.62827,0.91135,0.95995,0.96201,0.9866,0.86165,0.51303,0.49274,0.85293,0.000398496,0.000398496,0.000398496
75,249.836,0.63923,0.5804,0.91066,0.96015,0.95944,0.98798,0.86265,0.51149,0.48568,0.85065,0.00039342,0.00039342,0.00039342
76,253.205,0.62548,0.58698,0.90377,0.951,0.97236,0.98869,0.86607,0.49639,0.48169,0.84583,0.000388345,0.000388345,0.000388345
77,256.563,0.62941,0.5839,0.91313,0.96585,0.96356,0.98882,0.86903,0.50105,0.48271,0.84895,0.00038327,0.00038327,0.00038327
78,259.82,0.64851,0.6031,0.90928,0.96329,0.97251,0.98699,0.87252,0.48727,0.48897,0.84621,0.000378194,0.000378194,0.000378194
79,263.065,0.61672,0.59295,0.90041,0.957,0.97009,0.98593,0.87695,0.48521,0.48295,0.8467,0.000373119,0.000373119,0.000373119
